frame,time_s,scenario,source,target_lux,detected,est_x,est_y,est_z,err_x,err_y,err_z,rot_x,rot_y,rot_z,marker_area_px,frame_brightness
94,3.1508,Evening 21:00,simulation,0.3,1,-0.77927,0.008,2.76232,0.76232,-0.77927,-0.992,3.14081,0.00035,0.10274,600.0,11.981
95,3.1844,Evening 21:00,simulation,0.3,1,-0.77927,0.008,2.76232,0.76232,-0.77927,-0.992,3.14081,0.00035,0.10274,600.0,11.981
96,3.2179,Evening 21:00,simulation,0.3,1,-0.77826,0.00847,2.71705,0.71705,-0.77826,-0.99153,3.28608,0.04078,0.42499,625.0,11.965
97,3.2514,Evening 21:00,simulation,0.3,1,-0.82169,0.008,2.76247,0.76247,-0.82169,-0.992,3.14088,0.00032,0.09676,600.0,11.979
98,3.2849,Evening 21:00,simulation,0.3,1,-0.82169,0.008,2.76247,0.76247,-0.82169,-0.992,3.14088,0.00032,0.09676,600.0,11.979
99,3.3184,Evening 21:00,simulation,0.3,1,-0.82327,0.00842,2.7282,0.7282,-0.82327,-0.99158,3.25932,0.03628,0.43288,625.0,11.962
100,3.352,Evening 21:00,simulation,0.3,1,-0.84714,0.008,2.76254,0.76254,-0.84714,-0.992,3.14091,0.00031,0.0935,600.0,11.978
101,3.3855,Evening 21:00,simulation,0.3,1,-0.84155,-0.00292,2.73358,0.73358,-0.84155,-1.00292,3.41658,0.08194,0.5083,600.0,11.985
102,3.419,Evening 21:00,simulation,0.3,1,-0.8413,-0.01629,2.73237,0.73237,-0.8413,-1.01629,2.98321,-0.03123,0.39163,625.0,11.967
103,3.4525,Evening 21:00,simulation,0.3,1,-0.8413,-0.01629,2.73237,0.73237,-0.8413,-1.01629,2.98321,-0.03123,0.39163,625.0,11.967
104,3.486,Evening 21:00,simulation,0.3,1,-0.84085,-0.03998,2.73076,0.73076,-0.84085,-1.03998,2.98924,-0.03201,0.37356,625.0,11.967
105,3.5196,Evening 21:00,simulation,0.3,1,-0.84048,-0.05576,2.72947,0.72947,-0.84048,-1.05576,2.99223,-0.03265,0.36211,625.0,11.971
106,3.5531,Evening 21:00,simulation,0.3,1,-0.84048,-0.05576,2.72947,0.72947,-0.84048,-1.05576,2.99223,-0.03265,0.36211,625.0,11.971
107,3.5866,Evening 21:00,simulation,0.3,1,-0.84127,-0.0682,2.73241,0.73241,-0.84127,-1.0682,2.8241,-0.06772,0.38612,600.0,11.978
108,3.6201,Evening 21:00,simulation,0.3,1,-0.83986,-0.0794,2.7273,0.7273,-0.83986,-1.0794,2.99568,-0.03367,0.34577,625.0,11.957
109,3.6536,Evening 21:00,simulation,0.3,1,-0.84106,-0.09189,2.73164,0.73164,-0.84106,-1.09189,2.83233,-0.06793,0.37605,600.0,11.985
110,3.6872,Evening 21:00,simulation,0.3,1,-0.8409,-0.10767,2.73106,0.73106,-0.8409,-1.10767,2.83761,-0.06805,0.36942,600.0,11.983
111,3.7207,Evening 21:00,simulation,0.3,1,-0.83868,-0.1187,2.7233,0.7233,-0.83868,-1.1187,2.99977,-0.03538,0.32077,625.0,11.976
112,3.7542,Evening 21:00,simulation,0.3,1,-0.83868,-0.1187,2.7233,0.7233,-0.83868,-1.1187,2.99977,-0.03538,0.32077,625.0,11.976
113,3.7877,Evening 21:00,simulation,0.3,1,-0.84063,-0.13132,2.73007,0.73007,-0.84063,-1.13132,2.84517,-0.06822,0.35956,600.0,12.0
114,3.8212,Evening 21:00,simulation,0.3,1,-0.83794,-0.14222,2.72077,0.72077,-0.83794,-1.14222,3.00166,-0.03634,0.30703,625.0,11.976
115,3.8547,Evening 21:00,simulation,0.3,1,-0.84031,-0.15495,2.72896,0.72896,-0.84031,-1.15495,2.85231,-0.06837,0.34982,600.0,11.992
116,3.8883,Evening 21:00,simulation,0.3,1,-0.84007,-0.17069,2.72814,0.72814,-0.84007,-1.17069,2.85686,-0.06847,0.34342,600.0,11.999
117,3.9218,Evening 21:00,simulation,0.3,1,-0.83667,-0.18131,2.71649,0.71649,-0.83667,-1.18131,3.00431,-0.03778,0.28605,625.0,11.98
118,3.9553,Evening 21:00,simulation,0.3,1,-0.83969,-0.19427,2.72683,0.72683,-0.83969,-1.19427,2.86337,-0.06859,0.33396,600.0,12.002
119,3.9888,Evening 21:00,simulation,0.3,1,-0.83591,-0.20471,2.71391,0.71391,-0.83591,-1.20471,3.00573,-0.03853,0.27451,625.0,12.0
120,4.0223,Evening 21:00,simulation,0.3,1,-0.8354,-0.22029,2.7122,0.7122,-0.8354,-1.22029,3.00663,-0.03899,0.26721,625.0,11.999
121,4.0559,Evening 21:00,simulation,0.3,1,-0.8354,-0.22029,2.7122,0.7122,-0.8354,-1.22029,3.00663,-0.03899,0.26721,625.0,11.999
122,4.0894,Evening 21:00,simulation,0.3,1,-0.83899,-0.23351,2.72442,0.72442,-0.83899,-1.23351,2.87346,-0.06875,0.31863,600.0,12.015
123,4.1229,Evening 21:00,simulation,0.3,1,-0.83854,-0.25701,2.72287,0.72287,-0.83854,-1.25701,2.87908,-0.06882,0.30972,600.0,12.022
124,4.1564,Evening 21:00,simulation,0.3,1,-0.83854,-0.25701,2.72287,0.72287,-0.83854,-1.25701,2.87908,-0.06882,0.30972,600.0,12.022
125,4.1899,Evening 21:00,simulation,0.3,1,-0.83823,-0.27266,2.7218,0.7218,-0.83823,-1.27266,2.88267,-0.06885,0.3039,600.0,12.022
126,4.2235,Evening 21:00,simulation,0.3,1,-0.8334,-0.2824,2.70551,0.70551,-0.8334,-1.2824,3.01005,-0.04051,0.2408,625.0,12.012
127,4.257,Evening 21:00,simulation,0.3,1,-0.83774,-0.2961,2.72014,0.72014,-0.83774,-1.2961,2.88783,-0.06889,0.29538,600.0,12.034
128,4.2905,Evening 21:00,simulation,0.3,1,-0.83267,-0.30562,2.70307,0.70307,-0.83267,-1.30562,3.01129,-0.04096,0.23191,625.0,12.022
129,4.324,Evening 21:00,simulation,0.3,1,-0.82893,-0.31811,2.69054,0.69054,-0.82893,-1.31811,-3.33512,0.07938,-0.19773,612.5,12.028
130,4.3575,Evening 21:00,simulation,0.3,1,-0.83689,-0.3351,2.71728,0.71728,-0.83689,-1.3351,2.89587,-0.06889,0.28171,600.0,12.037
131,4.3911,Evening 21:00,simulation,0.3,1,-0.83149,-0.34424,2.69913,0.69913,-0.83149,-1.34424,3.01333,-0.04158,0.21815,625.0,12.02
132,4.4246,Evening 21:00,simulation,0.3,1,-0.83637,-0.35846,2.71552,0.71552,-0.83637,-1.35846,2.9004,-0.06887,0.27383,600.0,12.043
133,4.4581,Evening 21:00,simulation,0.3,1,-0.83637,-0.35846,2.71552,0.71552,-0.83637,-1.35846,2.9004,-0.06887,0.27383,600.0,12.043
134,4.4916,Evening 21:00,simulation,0.3,1,-0.83035,-0.38277,2.69532,0.69532,-0.83035,-1.38277,3.01536,-0.04205,0.20556,625.0,12.032
135,4.5251,Evening 21:00,simulation,0.3,1,-0.83035,-0.38277,2.69532,0.69532,-0.83035,-1.38277,3.01536,-0.04205,0.20556,625.0,12.032
136,4.5587,Evening 21:00,simulation,0.3,1,-0.83548,-0.39731,2.71253,0.71253,-0.83548,-1.39731,2.90749,-0.06878,0.26123,600.0,12.051
137,4.5922,Evening 21:00,simulation,0.3,1,-0.82968,-0.40584,2.69311,0.69311,-0.82968,-1.40584,3.01657,-0.04227,0.19851,625.0,12.029
138,4.6257,Evening 21:00,simulation,0.3,1,-0.83494,-0.42058,2.71071,0.71071,-0.83494,-1.42058,2.91151,-0.0687,0.25398,600.0,12.051
139,4.6592,Evening 21:00,simulation,0.3,1,-0.83458,-0.43607,2.7095,0.7095,-0.83458,-1.43607,2.91409,-0.06863,0.24928,600.0,12.055
140,4.6927,Evening 21:00,simulation,0.3,1,-0.82861,-0.44423,2.68955,0.68955,-0.82861,-1.44423,3.01858,-0.04254,0.18751,625.0,12.034
141,4.7263,Evening 21:00,simulation,0.3,1,-0.82861,-0.44423,2.68955,0.68955,-0.82861,-1.44423,3.01858,-0.04254,0.18751,625.0,12.034
142,4.7598,Evening 21:00,simulation,0.3,1,-0.83404,-0.45928,2.70768,0.70768,-0.83404,-1.45928,2.91784,-0.06851,0.24243,600.0,12.059
143,4.7933,Evening 21:00,simulation,0.3,1,-0.82799,-0.46723,2.68748,0.68748,-0.82799,-1.46723,3.01979,-0.04266,0.18132,625.0,12.049
144,4.8268,Evening 21:00,simulation,0.3,1,-0.82759,-0.48254,2.68614,0.68614,-0.82759,-1.48254,3.02059,-0.04271,0.17735,625.0,12.053
145,4.8603,Evening 21:00,simulation,0.3,1,-0.82759,-0.48254,2.68614,0.68614,-0.82759,-1.48254,3.02059,-0.04271,0.17735,625.0,12.053
146,4.8939,Evening 21:00,simulation,0.3,1,-0.83313,-0.4979,2.70465,0.70465,-0.83313,-1.4979,2.92377,-0.06828,0.23149,600.0,12.065
147,4.9274,Evening 21:00,simulation,0.3,1,-0.83259,-0.52104,2.70285,0.70285,-0.83259,-1.52104,2.92715,-0.06811,0.22521,600.0,12.063
148,4.9609,Evening 21:00,simulation,0.3,1,-0.83506,-0.53613,2.71102,0.71102,-0.83506,-1.53613,-3.27016,0.04658,-0.28009,612.5,12.061
149,4.9944,Evening 21:00,simulation,0.3,1,-0.83506,-0.53613,2.71102,0.71102,-0.83506,-1.53613,-3.27016,0.04658,-0.28009,612.5,12.061
150,5.0279,Evening 21:00,simulation,0.3,1,-0.82604,-0.5437,2.68099,0.68099,-0.82604,-1.5437,3.02377,-0.0428,0.16265,625.0,12.047
151,5.0615,Evening 21:00,simulation,0.3,1,-0.8317,-0.55953,2.69987,0.69987,-0.8317,-1.55953,2.93253,-0.0678,0.21521,600.0,12.067
152,5.095,Evening 21:00,simulation,0.3,1,-0.82548,-0.5666,2.67915,0.67915,-0.82548,-1.5666,3.02496,-0.04279,0.15758,625.0,12.045
153,5.1285,Evening 21:00,simulation,0.3,1,-0.82548,-0.5666,2.67915,0.67915,-0.82548,-1.5666,3.02496,-0.04279,0.15758,625.0,12.045
154,5.162,Evening 21:00,simulation,0.3,1,-0.83117,-0.58259,2.6981,0.6981,-0.83117,-1.58259,2.93561,-0.06758,0.20947,600.0,12.06
155,5.1955,Evening 21:00,simulation,0.3,1,-0.82459,-0.6047,2.6762,0.6762,-0.82459,-1.6047,3.02693,-0.04271,0.1496,625.0,12.043
156,5.2291,Evening 21:00,simulation,0.3,1,-0.82459,-0.6047,2.6762,0.6762,-0.82459,-1.6047,3.02693,-0.04271,0.1496,625.0,12.043
157,5.2626,Evening 21:00,simulation,0.3,1,-0.83031,-0.62096,2.69521,0.69521,-0.83031,-1.62096,2.94054,-0.0672,0.20033,600.0,12.067
158,5.2961,Evening 21:00,simulation,0.3,1,-0.83285,-0.6364,2.70363,0.70363,-0.83285,-1.6364,-3.26576,0.04659,-0.24896,612.5,12.058
159,5.3296,Evening 21:00,simulation,0.3,1,-0.83285,-0.6364,2.70363,0.70363,-0.83285,-1.6364,-3.26576,0.04659,-0.24896,612.5,12.058
160,5.3631,Evening 21:00,simulation,0.3,1,-0.82375,-0.64276,2.67339,0.67339,-0.82375,-1.64276,3.02887,-0.04257,0.14216,625.0,12.051
161,5.3966,Evening 21:00,simulation,0.3,1,-0.82946,-0.65927,2.69237,0.69237,-0.82946,-1.65927,2.94522,-0.06678,0.19168,600.0,12.067
162,5.4302,Evening 21:00,simulation,0.3,1,-0.82326,-0.66557,2.67176,0.67176,-0.82326,-1.66557,3.03003,-0.04246,0.13794,625.0,12.044
163,5.4637,Evening 21:00,simulation,0.3,1,-0.82863,-0.69751,2.68961,0.68961,-0.82863,-1.69751,2.94967,-0.06632,0.1835,600.0,12.062
164,5.4972,Evening 21:00,simulation,0.3,1,-0.82863,-0.69751,2.68961,0.68961,-0.82863,-1.69751,2.94967,-0.06632,0.1835,600.0,12.062
165,5.5307,Evening 21:00,simulation,0.3,1,-0.82247,-0.70355,2.66916,0.66916,-0.82247,-1.70355,3.03194,-0.04224,0.13127,625.0,12.038
166,5.5642,Evening 21:00,simulation,0.3,1,-0.82814,-0.72043,2.68799,0.68799,-0.82814,-1.72043,2.95225,-0.06603,0.17881,600.0,12.067
